scrape_id,last_scraped,host_since,neighbourhood,price
20200000000000.0,1/3/15,5/16/11,Bedford-Stuyvesant,$115.00 
20200000000000.0,1/2/15,9/25/11,East Village,$90.00 
20200000000000.0,1/2/15,1/12/14,Washington Heights,$250.00 
20200000000000.0,1/2/15,7/15/12,Tribeca,$550.00 
20200000000000.0,1/2/15,5/30/13,Morningside Heights,$180.00 
20200000000000.0,1/2/15,4/23/12,Bushwick,$80.00 
20200000000000.0,1/3/15,11/25/12,Flushing,$60.00 
20200000000000.0,1/2/15,10/26/14,Morningside Heights,$70.00 
20200000000000.0,1/2/15,7/17/13,Harlem,$110.00 
20200000000000.0,1/2/15,6/4/13,Bushwick,$75.00 
20200000000000.0,1/3/15,4/8/13,Morningside Heights,$400.00 
20200000000000.0,1/3/15,11/15/14,Washington Heights,$50.00 
20200000000000.0,1/2/15,1/13/14,Tribeca,"$1,750.00 "
20200000000000.0,1/2/15,5/29/14,Bushwick,$125.00 
20200000000000.0,1/2/15,11/25/13,Crown Heights,$180.00 
20200000000000.0,1/2/15,12/3/11,Greenpoint,$90.00 
20200000000000.0,1/3/15,8/10/13,Downtown Brooklyn,$180.00 
20200000000000.0,1/2/15,11/2/11,Forest Hills,$70.00 
20200000000000.0,1/3/15,5/22/13,West Village,$220.00 
20200000000000.0,1/2/15,5/21/13,Hell's Kitchen,$89.00 
20200000000000.0,1/2/15,4/16/11,Washington Heights,$125.00 
20200000000000.0,1/2/15,1/25/11,Harlem,$120.00 
20200000000000.0,1/2/15,9/8/13,Washington Heights,$89.00 
20200000000000.0,1/2/15,2/11/13,Hamilton Heights,$135.00 
20200000000000.0,1/2/15,1/13/14,Crown Heights,$850.00 
20200000000000.0,1/3/15,5/18/12,Hamilton Heights,$41.00 
20200000000000.0,1/3/15,7/19/12,Jamaica,$89.00 
20200000000000.0,1/2/15,10/28/10,Tribeca,$550.00 
20200000000000.0,1/2/15,7/30/14,Greenpoint,$55.00 
20200000000000.0,1/3/15,4/6/14,Bushwick,$60.00 
20200000000000.0,1/2/15,3/6/12,Hell's Kitchen,$120.00 
20200000000000.0,1/2/15,6/16/13,West Village,$127.00 
20200000000000.0,1/2/15,6/28/12,Crown Heights,$99.00 
20200000000000.0,1/2/15,5/24/12,Washington Heights,$150.00 
20200000000000.0,1/2/15,4/23/13,Hamilton Heights,$121.00 
20200000000000.0,1/2/15,1/11/14,Bensonhurst,$100.00 
20200000000000.0,1/3/15,10/20/13,Bushwick,$79.00 
20200000000000.0,1/3/15,7/28/13,Crown Heights,$125.00 
20200000000000.0,1/3/15,1/31/12,Washington Heights,$65.00 
20200000000000.0,1/2/15,11/2/14,East Harlem,$80.00 
20200000000000.0,1/2/15,5/22/12,East Harlem,$225.00 
20200000000000.0,1/2/15,12/1/09,Bedford-Stuyvesant,$90.00 
20200000000000.0,1/2/15,7/12/14,Crown Heights,$85.00 
20200000000000.0,1/2/15,5/21/14,Lefferts Garden,$50.00 
20200000000000.0,1/2/15,12/23/13,Greenpoint,$70.00 
20200000000000.0,1/2/15,6/28/12,Cobble Hill,$108.00 
20200000000000.0,1/2/15,11/3/14,Bushwick,$300.00 
20200000000000.0,1/2/15,2/18/13,Midtown East,$224.00 
20200000000000.0,1/2/15,10/8/14,Hamilton Heights,$79.00 
20200000000000.0,1/2/15,2/13/12,West Village,$195.00 
20200000000000.0,1/2/15,1/4/11,Forest Hills,$120.00 
20200000000000.0,1/2/15,9/21/14,East Village,$149.00 
20200000000000.0,1/2/15,4/8/14,Flatiron District,$600.00 
20200000000000.0,1/2/15,1/6/12,Gramercy Park,$120.00 
20200000000000.0,1/2/15,4/4/13,Financial District,$80.00 
20200000000000.0,1/3/15,6/10/12,Hell's Kitchen,$170.00 
20200000000000.0,1/2/15,1/8/12,Brighton Beach,$80.00 
20200000000000.0,1/2/15,6/6/12,Harlem,$125.00 
20200000000000.0,1/3/15,11/4/12,Financial District,$300.00 
20200000000000.0,1/2/15,12/21/14,Washington Heights,$120.00 
20200000000000.0,1/3/15,4/7/13,Gramercy Park,$165.00 
20200000000000.0,1/2/15,4/16/12,Cobble Hill,$180.00 
20200000000000.0,1/3/15,3/13/13,Bedford-Stuyvesant,$99.00 
20200000000000.0,1/2/15,11/21/09,Morningside Heights,$75.00 
20200000000000.0,1/3/15,3/4/12,Harlem,$150.00 
20200000000000.0,1/2/15,10/18/12,East Harlem,$80.00 
20200000000000.0,1/2/15,8/21/13,Midtown,$136.00 
20200000000000.0,1/2/15,12/19/12,East Harlem,$60.00 
20200000000000.0,1/2/15,4/28/14,Greenpoint,$63.00 
20200000000000.0,1/2/15,11/1/14,East Harlem,$160.00 
20200000000000.0,1/2/15,8/10/14,Jackson Heights,$189.00 
20200000000000.0,1/2/15,6/27/12,Bushwick,$99.00 
20200000000000.0,1/3/15,11/2/10,East Harlem,$150.00 
20200000000000.0,1/3/15,8/10/14,East Village,$185.00 
20200000000000.0,1/2/15,8/13/12,Jackson Heights,$100.00 
20200000000000.0,1/3/15,8/14/14,Crown Heights,$99.00 
20200000000000.0,1/2/15,9/25/12,Bushwick,$45.00 
20200000000000.0,1/2/15,4/9/12,Crown Heights,$60.00 
20200000000000.0,1/2/15,4/30/13,Jamaica,$99.00 
20200000000000.0,1/2/15,5/1/13,West Village,$250.00 
20200000000000.0,1/2/15,4/22/14,Bedford-Stuyvesant,$100.00 
20200000000000.0,1/3/15,4/30/10,Hell's Kitchen,$175.00 
20200000000000.0,1/2/15,7/31/13,Washington Heights,$173.00 
20200000000000.0,1/2/15,9/11/11,Soho,$130.00 
20200000000000.0,1/2/15,6/26/12,Greenpoint,$115.00 
20200000000000.0,1/3/15,9/7/10,Harlem,$95.00 
20200000000000.0,1/3/15,11/8/14,Crown Heights,$325.00 
20200000000000.0,1/3/15,9/4/14,West Village,$120.00 
20200000000000.0,1/3/15,2/11/14,Hell's Kitchen,$150.00 
20200000000000.0,1/3/15,8/10/12,Bushwick,$200.00 
20200000000000.0,1/2/15,6/17/13,Jackson Heights,$100.00 
20200000000000.0,1/3/15,9/18/13,Union Square,$199.00 
20200000000000.0,1/2/15,8/22/13,East Harlem,$65.00 
20200000000000.0,1/2/15,7/25/14,Bedford-Stuyvesant,$85.00 
20200000000000.0,1/2/15,9/6/14,Washington Heights,$52.00 
20200000000000.0,1/2/15,5/19/14,Bedford-Stuyvesant,$175.00 
20200000000000.0,1/2/15,6/6/12,Kips Bay,$70.00 
20200000000000.0,1/2/15,10/28/13,Bedford-Stuyvesant,$95.00 
20200000000000.0,1/2/15,7/30/11,West Village,$200.00 
20200000000000.0,1/3/15,7/25/14,East New York,$62.00 
20200000000000.0,1/2/15,11/16/11,Jackson Heights,$59.00 
20200000000000.0,1/2/15,7/3/13,Washington Heights,$125.00 
20200000000000.0,1/2/15,6/14/10,Bushwick,$125.00 
20200000000000.0,1/2/15,9/3/14,Harlem,$100.00 
20200000000000.0,1/2/15,12/12/11,Fort Greene,$150.00 
20200000000000.0,1/2/15,3/20/13,Financial District,$170.00 
20200000000000.0,1/2/15,9/16/10,Prospect Heights,$145.00 
20200000000000.0,1/2/15,7/3/14,Gramercy Park,$120.00 
20200000000000.0,1/2/15,12/5/13,Bushwick,$60.00 
20200000000000.0,1/3/15,11/30/14,East Village,$350.00 
20200000000000.0,1/2/15,6/23/14,Bayside,$85.00 
20200000000000.0,1/2/15,5/23/11,West Village,$750.00 
20200000000000.0,1/2/15,4/22/14,Bedford-Stuyvesant,$100.00 
20200000000000.0,1/2/15,7/30/11,Bushwick,$80.00 
20200000000000.0,1/2/15,3/24/12,Bedford-Stuyvesant,$50.00 
20200000000000.0,1/2/15,9/10/12,Fort Greene,$150.00 
20200000000000.0,1/2/15,7/18/11,Fort Greene,$105.00 
20200000000000.0,1/2/15,4/3/14,Tribeca,$185.00 
20200000000000.0,1/2/15,8/12/14,Fort Greene,$140.00 
20200000000000.0,1/2/15,9/28/14,Bushwick,$60.00 
20200000000000.0,1/2/15,7/30/12,Lefferts Garden,$125.00 
20200000000000.0,1/2/15,12/28/09,Hell's Kitchen,$100.00 
20200000000000.0,1/2/15,12/10/13,Washington Heights,$90.00 
20200000000000.0,1/2/15,6/20/13,Financial District,$195.00 
20200000000000.0,1/2/15,5/6/13,Downtown Brooklyn,$80.00 
20200000000000.0,1/2/15,6/26/12,Flatiron District,$225.00 
20200000000000.0,1/3/15,7/28/12,Crown Heights,$45.00 
20200000000000.0,1/2/15,2/24/13,City Island,$89.00 
20200000000000.0,1/3/15,7/25/13,Washington Heights,$70.00 
20200000000000.0,1/2/15,8/18/14,Bedford-Stuyvesant,$45.00 
20200000000000.0,1/3/15,5/2/13,Downtown Brooklyn,$100.00 
20200000000000.0,1/2/15,2/10/14,Chinatown,$89.00 
20200000000000.0,1/3/15,9/21/14,Hamilton Heights,$120.00 
20200000000000.0,1/2/15,1/9/14,Hell's Kitchen,$150.00 
20200000000000.0,1/2/15,12/22/13,Midtown East,$105.00 
20200000000000.0,1/2/15,4/22/14,Hell's Kitchen,$135.00 
20200000000000.0,1/3/15,8/8/14,Hell's Kitchen,"$1,500.00 "
20200000000000.0,1/2/15,6/7/14,Prospect Heights,$150.00 
20200000000000.0,1/3/15,9/17/12,Ridgewood,$53.00 
20200000000000.0,1/2/15,11/18/14,Riverdale,$129.00 
20200000000000.0,1/3/15,5/11/11,Bedford-Stuyvesant,$30.00 
20200000000000.0,1/2/15,12/11/13,Midtown,$475.00 
20200000000000.0,1/2/15,6/19/13,Soho,$200.00 
20200000000000.0,1/2/15,2/11/10,Crown Heights,$69.00 
20200000000000.0,1/2/15,10/4/11,Midtown East,$200.00 
20200000000000.0,1/3/15,5/4/14,Harlem,$165.00 
20200000000000.0,1/2/15,10/13/12,Harlem,$145.00 
20200000000000.0,1/2/15,10/24/14,Midtown,$370.00 
20200000000000.0,1/2/15,8/2/11,Kips Bay,$165.00 
20200000000000.0,1/2/15,1/23/14,Nolita,$140.00 
20200000000000.0,1/3/15,10/26/10,Hamilton Heights,$103.00 
20200000000000.0,1/3/15,6/21/13,Crown Heights,$112.00 
20200000000000.0,1/2/15,11/27/12,Crown Heights,$99.00 
20200000000000.0,1/2/15,10/24/13,Bushwick,$325.00 
20200000000000.0,1/2/15,10/13/11,Hell's Kitchen,$129.00 
20200000000000.0,1/2/15,11/25/14,Washington Heights,$40.00 
20200000000000.0,1/2/15,6/29/14,Midtown,$99.00 
20200000000000.0,1/2/15,7/31/12,Greenpoint,$70.00 
20200000000000.0,1/2/15,1/9/13,Bushwick,$70.00 
20200000000000.0,1/2/15,10/12/13,Bushwick,$175.00 
20200000000000.0,1/2/15,4/20/14,Hell's Kitchen,$190.00 
20200000000000.0,1/2/15,9/10/14,Jamaica,$105.00 
20200000000000.0,1/2/15,11/15/13,West Village,$199.00 
20200000000000.0,1/2/15,12/21/12,East Harlem,$125.00 
20200000000000.0,1/2/15,8/19/13,Washington Heights,$70.00 
20200000000000.0,1/2/15,12/30/11,Harlem,$70.00 
20200000000000.0,1/2/15,7/9/14,Midtown East,$140.00 
20200000000000.0,1/2/15,9/5/12,West Village,$150.00 
20200000000000.0,1/2/15,10/13/12,Kips Bay,$89.00 
20200000000000.0,1/2/15,6/8/14,Hell's Kitchen,$85.00 
20200000000000.0,1/2/15,9/12/14,Harlem,$120.00 
20200000000000.0,1/2/15,9/12/12,Hell's Kitchen,$300.00 
20200000000000.0,1/2/15,12/4/14,Bedford-Stuyvesant,$70.00 
20200000000000.0,1/2/15,10/20/09,Chinatown,$105.00 
20200000000000.0,1/2/15,12/11/13,Ridgewood,$46.00 
20200000000000.0,1/3/15,4/6/12,East Harlem,$65.00 
20200000000000.0,1/2/15,1/21/14,Hell's Kitchen,"$1,250.00 "
20200000000000.0,1/2/15,8/14/14,Financial District,$400.00 
20200000000000.0,1/3/15,5/9/13,East Harlem,$325.00 
20200000000000.0,1/2/15,1/11/14,East Harlem,$135.00 
20200000000000.0,1/2/15,10/24/13,Bushwick,$100.00 
20200000000000.0,1/2/15,12/26/13,Hell's Kitchen,$169.00 
20200000000000.0,1/2/15,11/28/12,West Village,$200.00 
20200000000000.0,1/3/15,2/10/14,Hamilton Heights,$130.00 
20200000000000.0,1/2/15,3/21/12,West Village,$200.00 
20200000000000.0,1/3/15,3/1/11,Greenpoint,$249.00 
20200000000000.0,1/3/15,6/18/14,Bushwick,$69.00 
20200000000000.0,1/3/15,8/6/13,Soho,$200.00 
20200000000000.0,1/2/15,11/3/09,Lefferts Garden,$75.00 
20200000000000.0,1/2/15,5/6/13,East Village,$180.00 
20200000000000.0,1/3/15,1/10/11,East Village,$289.00 
20200000000000.0,1/2/15,12/27/09,West Village,$150.00 
20200000000000.0,1/2/15,4/29/14,West Village,$204.00 
20200000000000.0,1/3/15,3/9/14,Ridgewood,$75.00 
20200000000000.0,1/2/15,7/21/14,East Village,$175.00 
20200000000000.0,1/2/15,12/8/11,Washington Heights,$100.00 
20200000000000.0,1/2/15,11/23/12,,$99.00 
20200000000000.0,1/2/15,5/7/11,,$289.00 
20200000000000.0,1/2/15,9/30/10,,$150.00 
20200000000000.0,1/3/15,7/25/12,,$78.00 
20200000000000.0,1/2/15,9/8/12,,$65.00 
20200000000000.0,1/3/15,5/7/11,,$70.00 
20200000000000.0,1/3/15,7/20/14,,$75.00 
20200000000000.0,1/2/15,1/31/12,,$90.00 
20200000000000.0,1/2/15,11/2/13,,$50.00 
20200000000000.0,1/3/15,9/21/11,,$80.00 
20200000000000.0,1/2/15,3/5/13,,$125.00 
20200000000000.0,1/3/15,3/4/13,,$70.00 
20200000000000.0,1/2/15,1/9/14,,$70.00 
20200000000000.0,1/2/15,3/4/14,,$130.00 
20200000000000.0,1/3/15,10/9/13,,$200.00 
20200000000000.0,1/3/15,7/29/14,,$240.00 
20200000000000.0,1/2/15,2/27/12,,$45.00 
20200000000000.0,1/3/15,8/23/12,West Village,$155.00 
20200000000000.0,1/3/15,1/20/14,Hell's Kitchen,$150.00 
20200000000000.0,1/3/15,4/26/12,,$52.00 
20200000000000.0,1/2/15,7/24/12,Stuyvesant Heights,$40.00 
20200000000000.0,1/2/15,6/14/13,,$91.00 
20200000000000.0,1/2/15,8/25/12,,$65.00 
20200000000000.0,1/2/15,7/1/11,Bedford-Stuyvesant,$75.00 
20200000000000.0,1/2/15,10/17/13,,$79.00 
20200000000000.0,1/3/15,8/16/14,,$35.00 
20200000000000.0,1/2/15,10/17/13,,$54.00 
20200000000000.0,1/2/15,5/29/13,,$100.00 
20200000000000.0,1/2/15,12/2/11,Bushwick,$140.00 
20200000000000.0,1/2/15,10/13/14,Midtown East,$170.00 
20200000000000.0,1/2/15,12/10/14,Alphabet City,$89.00 
20200000000000.0,1/2/15,5/17/12,Gowanus,$125.00 
20200000000000.0,1/2/15,4/15/14,Bedford-Stuyvesant,$35.00 
20200000000000.0,1/2/15,4/7/13,Hamilton Heights,$70.00 
20200000000000.0,1/2/15,12/26/11,Park Slope,$250.00 
20200000000000.0,1/2/15,7/15/14,Tribeca,$220.00 
20200000000000.0,1/2/15,12/3/14,Bushwick,$50.00 
20200000000000.0,1/1/15,3/3/14,Williamsburg,$80.00 
20200000000000.0,1/3/15,1/3/13,Greenpoint,$75.00 
20200000000000.0,1/3/15,1/8/13,Williamsburg,$320.00 
20200000000000.0,1/3/15,5/17/14,Kips Bay,$160.00 
20200000000000.0,1/3/15,9/13/13,Lower East Side,$140.00 
20200000000000.0,1/3/15,10/27/11,Greenpoint,$150.00 
20200000000000.0,1/3/15,9/29/12,Bushwick,$85.00 
20200000000000.0,1/3/15,9/12/11,Hell's Kitchen,$120.00 
20200000000000.0,1/2/15,6/1/11,Chelsea,$99.00 
20200000000000.0,1/3/15,3/10/14,Hudson Square,$379.00 
20200000000000.0,1/3/15,11/29/14,Alphabet City,$199.00 
20200000000000.0,1/3/15,4/15/14,Bedford-Stuyvesant,$49.00 
20200000000000.0,1/3/15,2/10/12,Alphabet City,$150.00 
20200000000000.0,1/3/15,3/5/13,Williamsburg,$65.00 
20200000000000.0,1/2/15,7/29/14,Upper East Side,$99.00 
20200000000000.0,1/2/15,2/12/14,Williamsburg,$80.00 
20200000000000.0,1/2/15,9/27/14,Washington Heights,$99.00 
20200000000000.0,1/3/15,3/12/12,Lower East Side,$185.00 
20200000000000.0,1/2/15,4/18/13,Upper West Side,$145.00 
20200000000000.0,1/2/15,6/17/11,Lefferts Garden,$95.00 
20200000000000.0,1/2/15,7/14/12,Bedford-Stuyvesant,$90.00 
20200000000000.0,1/3/15,8/26/13,Brooklyn Heights,$150.00 
20200000000000.0,1/3/15,7/25/12,Astoria,$79.00 
20200000000000.0,1/2/15,5/10/12,Upper West Side,$99.00 
20200000000000.0,1/2/15,10/9/14,Greenwich Village,$85.00 
20200000000000.0,1/3/15,8/15/13,West Village,$180.00 
20200000000000.0,1/2/15,8/26/11,Bushwick,$190.00 
20200000000000.0,1/2/15,12/13/11,Upper West Side,$175.00 
20200000000000.0,1/3/15,10/3/14,Gravesend,$65.00 
20200000000000.0,1/3/15,10/5/12,Bedford-Stuyvesant,$130.00 
20200000000000.0,1/2/15,7/8/13,Hamilton Heights,$120.00 
20200000000000.0,1/2/15,12/3/13,Lefferts Garden,$39.00 
20200000000000.0,1/2/15,11/10/14,Greenwich Village,$100.00 
20200000000000.0,1/2/15,9/9/08,Hell's Kitchen,$195.00 
20200000000000.0,1/3/15,9/1/12,Fort Greene,$125.00 
20200000000000.0,1/3/15,11/9/14,Sunnyside,$60.00 
20200000000000.0,1/2/15,10/26/13,Flatbush,$99.00 
20200000000000.0,1/1/15,7/16/14,Crown Heights,$199.00 
20200000000000.0,1/3/15,9/30/13,Harlem,$200.00 
20200000000000.0,1/2/15,11/17/13,West Village,$200.00 
20200000000000.0,1/1/15,8/25/11,East Village,$95.00 
20200000000000.0,1/1/15,11/15/14,Chelsea,$160.00 
20200000000000.0,1/1/15,12/2/11,Clinton Hill,$75.00 
20200000000000.0,1/1/15,9/1/09,Morningside Heights,$100.00 
20200000000000.0,1/1/15,12/2/11,Clinton Hill,$65.00 
20200000000000.0,1/1/15,5/5/13,Midtown,$259.00 
20200000000000.0,1/2/15,6/2/14,Lefferts Garden,$275.00 
20200000000000.0,1/2/15,4/10/11,East Village,$999.00 
20200000000000.0,1/2/15,9/9/08,Hell's Kitchen,$475.00 
20200000000000.0,1/2/15,11/24/14,Morningside Heights,$70.00 
20200000000000.0,1/2/15,10/5/10,Park Slope,$195.00 
20200000000000.0,1/2/15,6/24/14,Bedford-Stuyvesant,$50.00 
20200000000000.0,1/3/15,2/25/13,East Harlem,$100.00 
20200000000000.0,1/2/15,11/5/13,Crown Heights,$50.00 
20200000000000.0,1/2/15,11/19/14,Ridgewood,$55.00 
20200000000000.0,1/2/15,5/19/13,Williamsburg,$60.00 
20200000000000.0,1/2/15,4/17/14,Park Slope,$480.00 
20200000000000.0,1/2/15,3/24/13,Spuyten Duyvil,$80.00 
20200000000000.0,1/2/15,7/24/13,Chinatown,$115.00 
20200000000000.0,1/2/15,8/27/14,East Flatbush,$70.00 
20200000000000.0,1/3/15,9/24/14,Park Slope,$150.00 
20200000000000.0,1/2/15,5/17/11,Williamsburg,$65.00 
20200000000000.0,1/3/15,5/31/11,Williamsburg,$100.00 
20200000000000.0,1/2/15,7/5/12,Hell's Kitchen,$179.00 
20200000000000.0,1/2/15,5/16/11,Flatiron District,$600.00 
20200000000000.0,1/2/15,10/31/09,Williamsburg,$55.00 
20200000000000.0,1/2/15,12/19/11,Concourse,$200.00 
20200000000000.0,1/2/15,9/30/13,Battery Park City,$225.00 
20200000000000.0,1/2/15,5/12/12,Ditmars / Steinway,$130.00 
20200000000000.0,1/2/15,11/16/14,Flatiron District,$275.00 
20200000000000.0,1/2/15,7/15/10,Crown Heights,$99.00 
20200000000000.0,1/3/15,7/28/13,Fort Greene,$200.00 
20200000000000.0,1/2/15,8/31/14,Sunset Park,$50.00 
20200000000000.0,1/3/15,9/17/12,Greenpoint,$50.00 
20200000000000.0,1/3/15,5/26/11,Park Slope,$115.00 
20200000000000.0,1/3/15,1/14/14,Elmhurst,$77.00 
20200000000000.0,1/3/15,10/29/11,Upper West Side,$165.00 
20200000000000.0,1/3/15,4/9/14,Bushwick,$230.00 
20200000000000.0,1/3/15,3/5/12,Alphabet City,$499.00 
20200000000000.0,1/3/15,2/27/14,Flatbush,$100.00 
20200000000000.0,1/2/15,10/27/10,Upper East Side,$171.00 
20200000000000.0,1/2/15,8/8/13,Chinatown,$110.00 
20200000000000.0,1/3/15,6/3/12,Upper East Side,$150.00 
20200000000000.0,1/2/15,3/12/10,Harlem,$99.00 
20200000000000.0,1/3/15,5/13/13,Hell's Kitchen,$60.00 
20200000000000.0,1/3/15,12/4/13,Williamsburg,$110.00 
20200000000000.0,1/2/15,12/15/13,Tribeca,"$1,500.00 "
20200000000000.0,1/3/15,12/18/12,Williamsburg,$160.00 
20200000000000.0,1/3/15,11/22/11,Lower East Side,$129.00 
20200000000000.0,1/2/15,5/24/12,Washington Heights,$125.00 
20200000000000.0,1/2/15,9/18/12,Williamsburg,$119.00 
20200000000000.0,1/2/15,6/12/13,Bedford-Stuyvesant,$55.00 
20200000000000.0,1/2/15,12/3/13,Midtown East,$300.00 
20200000000000.0,1/3/15,11/22/13,Morningside Heights,$50.00 
20200000000000.0,1/2/15,8/18/11,Clinton Hill,$125.00 
20200000000000.0,1/2/15,9/11/14,Washington Heights,$75.00 
20200000000000.0,1/2/15,4/15/12,Williamsburg,$350.00 
20200000000000.0,1/3/15,7/27/14,Flushing,$149.00 
20200000000000.0,1/3/15,1/12/14,Washington Heights,$80.00 
20200000000000.0,1/2/15,8/29/13,Hell's Kitchen,$300.00 
20200000000000.0,1/3/15,9/3/11,Chelsea,$193.00 
20200000000000.0,1/3/15,11/8/11,Washington Heights,$140.00 
20200000000000.0,1/2/15,6/19/14,Noho,$500.00 
20200000000000.0,1/2/15,11/19/12,East Village,$250.00 
20200000000000.0,1/2/15,8/9/14,West Village,$240.00 
20200000000000.0,1/3/15,6/11/12,Harlem,$128.00 
20200000000000.0,1/3/15,6/6/13,Bedford-Stuyvesant,$90.00 
20200000000000.0,1/3/15,11/6/12,West Village,$265.00 
20200000000000.0,1/3/15,7/29/11,Chinatown,$129.00 
20200000000000.0,1/3/15,11/5/14,Upper East Side,$155.00 
20200000000000.0,1/3/15,10/23/14,Bedford-Stuyvesant,$75.00 
20200000000000.0,1/2/15,8/10/14,Williamsburg,$70.00 
20200000000000.0,1/3/15,10/7/13,Woodhaven,$45.00 
20200000000000.0,1/3/15,11/17/13,Harlem,$95.00 
20200000000000.0,1/2/15,11/24/14,Morningside Heights,$33.00 
20200000000000.0,1/2/15,1/16/13,Astoria,$70.00 
20200000000000.0,1/2/15,6/29/12,Chinatown,$180.00 
20200000000000.0,1/2/15,8/20/14,Bedford-Stuyvesant,"$1,050.00 "
20200000000000.0,1/3/15,5/9/11,Bushwick,$135.00 
20200000000000.0,1/3/15,8/18/12,Harlem,$110.00 
20200000000000.0,1/2/15,11/8/13,Nolita,$159.00 
20200000000000.0,1/2/15,9/9/13,Bedford-Stuyvesant,$109.00 
20200000000000.0,1/2/15,7/2/14,Alphabet City,$200.00 
20200000000000.0,1/3/15,7/8/10,East Village,$185.00 
20200000000000.0,1/3/15,12/17/14,Crown Heights,$400.00 
20200000000000.0,1/2/15,5/30/12,Crown Heights,$80.00 
20200000000000.0,1/2/15,1/7/13,Prospect Heights,$60.00 
20200000000000.0,1/3/15,1/17/13,Hell's Kitchen,$99.00 
20200000000000.0,1/2/15,10/11/14,Washington Heights,$125.00 
20200000000000.0,1/3/15,12/1/14,Financial District,$80.00 
20200000000000.0,1/3/15,2/17/13,Crown Heights,$100.00 
20200000000000.0,1/2/15,11/8/13,East Village,$105.00 
20200000000000.0,1/2/15,3/15/13,Lower East Side,$399.00 
20200000000000.0,1/2/15,1/11/12,Jamaica,$49.00 
20200000000000.0,1/2/15,2/2/14,Inwood,$125.00 
20200000000000.0,1/2/15,6/10/13,Upper West Side,$73.00 
20200000000000.0,1/2/15,1/13/14,Inwood,$95.00 
20200000000000.0,1/2/15,10/15/13,Jackson Heights,$139.00 
20200000000000.0,1/2/15,11/8/14,Chelsea,$225.00 
20200000000000.0,1/2/15,5/24/09,Hamilton Heights,$70.00 
20200000000000.0,1/2/15,8/13/12,West Village,$175.00 
20200000000000.0,1/2/15,5/13/13,Kips Bay,$115.00 
20200000000000.0,1/3/15,5/30/11,Lower East Side,$125.00 
20200000000000.0,1/3/15,8/17/12,Hell's Kitchen,$150.00 
20200000000000.0,1/3/15,6/28/12,Lower East Side,$249.00 
20200000000000.0,1/3/15,1/13/11,Fort Greene,$450.00 
20200000000000.0,1/2/15,5/22/13,Crown Heights,$100.00 
20200000000000.0,1/2/15,7/16/13,Crown Heights,$65.00 
20200000000000.0,1/2/15,6/2/12,Bushwick,$50.00 
20200000000000.0,1/2/15,11/12/12,Gramercy Park,$299.00 
20200000000000.0,1/3/15,5/30/14,Hamilton Heights,$49.00 
20200000000000.0,1/2/15,4/20/11,Washington Heights,$66.00 
20200000000000.0,1/2/15,10/12/11,Bedford-Stuyvesant,$75.00 
20200000000000.0,1/2/15,6/25/12,West Village,$200.00 
20200000000000.0,1/2/15,9/26/12,Allerton,$49.00 
20200000000000.0,1/3/15,1/1/13,Harlem,$150.00 
20200000000000.0,1/3/15,6/6/11,Soho,$150.00 
20200000000000.0,1/2/15,8/26/11,Hamilton Heights,$85.00 
20200000000000.0,1/3/15,12/18/13,Bushwick,$70.00 
20200000000000.0,1/2/15,11/30/13,Crown Heights,$70.00 
20200000000000.0,1/2/15,6/14/14,Inwood,$79.00 
20200000000000.0,1/2/15,9/12/11,West Village,$369.00 
20200000000000.0,1/2/15,6/10/14,Midtown East,"$1,000.00 "
20200000000000.0,1/2/15,4/16/13,Bedford-Stuyvesant,$95.00 
20200000000000.0,1/3/15,11/5/13,Bedford-Stuyvesant,$110.00 
20200000000000.0,1/2/15,3/20/13,Astoria,$175.00 
20200000000000.0,1/3/15,10/23/12,West Village,$299.00 
20200000000000.0,1/2/15,5/24/11,Chinatown,$75.00 
20200000000000.0,1/2/15,1/19/14,Soho,"$1,600.00 "
20200000000000.0,1/2/15,8/20/13,Lefferts Garden,$120.00 
20200000000000.0,1/2/15,7/7/13,Bedford-Stuyvesant,$120.00 
